1.845963621563962098e+00 2.543646297768812303e+01 -1.019745630066707776e+01 7.400090340935896460e-01 6.292766147670164623e-01 4.107372394064478516e-01 1.048669163844222901e-01 -1.100866657966448892e-01 1.118633453780217696e-01 -7.773817357297489739e-02 3.297143286192794759e-02 -4.781163814669483515e-03 -2.305765895720284647e-02 1.333180561520170768e-02 1.045380131984509527e-02 9.126082092643421351e-03 -7.781782579048516710e-03
-1.248717766193139025e-02 1.168146022281168622e-01 -2.287708253821310878e-01 2.262437587895201607e-01 -1.469767874782459127e-01 -9.532291232372873402e-02 -1.160693209831887077e-02 2.472828554024991514e-03 9.751995789609706894e-03 -4.241906003772162880e-05 -9.102333242526919332e-03 4.524242247388210111e-03 -8.592552554791680524e-04 -1.967577581687705683e-03 1.767431004636129668e-03 -1.217279559371118366e-03 -1.687033157446743469e-03
-1.550483637260849194e-02 -4.222943891752547509e-03 3.550285844729480361e-02 -1.345702055582181055e-02 -6.629704237708159732e-03 -6.619090861105935905e-03 -2.910433748935558566e-03 -7.884754722979385672e-04 6.977829997758686282e-04 7.308953781765650023e-04 -7.971633486033787052e-06 3.626691497846451701e-04 4.272753553299118203e-05 -6.374168282386422990e-04 -1.287900672628650015e-04 -1.972787633830143104e-05 -4.874041226698943544e-04
-6.040129977257456539e-02 3.001680345663763905e-02 -4.274132102291036683e-02 5.411795013071041965e-02 -5.137248199879958233e-02 -3.898368808373794958e-02 -7.217353884106683833e-03 -9.292135503457335261e-04 6.511888749095605389e-03 -7.794054378013164086e-04 -1.369309974777692136e-03 1.810099189775404068e-03 5.059869091567230403e-04 -1.355505951667416433e-03 1.244814964616024113e-03 -4.665390015252916388e-04 -2.165778421443190931e-04
-1.093442119871032847e-01 7.957571911703934520e-01 8.129828616590396573e-01 4.996333790347570192e-01 -8.585511319618365222e-01 1.319541949752464464e-02 -9.627724509262156061e-02 3.990862328712772161e-02 -2.593165838078590468e-01 1.513063931523310757e-01 -1.527863449126092010e-02 5.803873545038326642e-02 3.017613372264557961e-02 -6.040012664228754449e-03 -2.050305992097841909e-02 7.677763746510394074e-03 5.836970305448939932e-03
-4.395833263206681309e-03 -7.715296164824847480e-01 1.439868234107616995e+00 -3.865546372766690553e-01 1.658124963459354784e-01 -2.322235758136555195e-02 -3.737173100518776520e-02 6.096772537445216238e-03 4.047995755409732749e-02 1.850681276639149376e-03 1.151634097444113555e-05 -2.451950843853384354e-03 -3.222196448104843250e-03 1.123118372923228962e-03 1.154866885858819078e-03 6.723350502136115410e-05 9.186788843218227215e-04
-2.945470631718367233e-02 -4.635891351533060617e-02 5.849978354245892465e-02 -6.714446817947580803e-02 6.245012319098886683e-02 3.975016475699010704e-02 6.460706576531275933e-03 1.038522857227916962e-03 -1.346805330130710710e-03 -1.851024761688155416e-03 1.267751485613106271e-03 -1.393583034276431190e-03 -7.833736036684265487e-05 8.608487992888955902e-04 6.356341267486365629e-05 -6.080473758618793953e-04 -3.935362670489240384e-04
-2.050079741484860663e-01 5.728072755531549154e-02 -8.975584604869538130e-02 1.063052738540727349e-01 -8.585082877054581174e-02 -5.920005337242578713e-02 -9.849477045279135187e-03 -3.184937204579857384e-04 7.883153980771658714e-03 -2.386873013776966840e-03 1.734691230099023396e-03 -3.401196569802024459e-04 8.798467145157066842e-04 -4.144632587490633055e-04 -1.155799248669087381e-04 -3.051453145452730404e-05 4.898358740536485657e-05
-2.548518956069025301e-02 1.338516070514589491e-02 -8.870489393007403855e-02 -9.270938967289827498e-03 4.169476430902667452e-02 -1.640469387748174843e-02 1.026440091624090077e-02 3.668755538207377209e-02 4.241338838710635543e-03 -2.397637086866565796e-03 -1.691465087472802074e-03 -2.716881226376886404e-03 4.801075131089617594e-03 -1.942624932604440939e-03 6.478267382183121098e-04 -3.508360912739255134e-03 1.168892637171641121e-03
4.596795392214675369e-02 -1.629051459746230668e+00 3.672901545314281258e+00 -9.071000859861502175e-01 -1.967184244508947133e-01 -1.432459289751926990e-01 -5.480437731957659570e-02 2.829699781996485725e-02 -3.163322775788721813e-02 1.045009977979269485e-02 -2.339397011635498125e-02 -4.153395320721872674e-02 -7.543150523185457833e-03 -2.546247290741976248e-03 2.195921052597987581e-03 -1.363410296296387395e-02 6.583253737588180485e-03
6.177602668389229300e-03 -4.436924904612544324e-02 8.837726693218052321e-02 -6.470147861126725186e-02 5.349922965266721425e-02 3.462022136187368343e-02 4.136895549020368039e-03 1.445822630908201586e-03 3.512681688442692530e-05 -1.742196075734427302e-03 2.353938501876384499e-03 -1.712563428503251174e-03 3.259615666143883756e-04 1.030367989544989267e-03 -1.594025360959311322e-04 -2.046583646989012101e-04 1.130222298560886065e-04
